acct_id,is_college_pass,total_tickets,total_seats,unique_events,total_spent,avg_ticket_price,median_ticket_price,min_ticket_price,max_ticket_price,total_purchase_price,avg_purchase_price,fiscal_year,active_fy23,active_fy24,active_both_years,first_purchase_date,last_purchase_date,avg_days_before_event,median_days_before_event,min_days_before_event,max_days_before_event,ticket_type_distribution,ticket_type_distribution_fy23,ticket_type_distribution_fy24,source_distribution,age_first,gender_first,marital_status_first,education_first,zip_first,subscription_expected_events,subscription_actual_events,subscription_event_gap,subscription_utilization_pct,subscription_packages
114942,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-02-01,2024-02-01,14.0,14.0,14.0,14.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},72.0,Female,Married,Graduate School,30350-4732,,,,,
115074,False,3,6,3,198.0,66.0,66.0,66.0,66.0,99.0,33.0,FY23,True,False,False,2023-01-23,2023-04-17,59.0,52.0,38.0,87.0,{'Discounted CYO Subscription': 3},{'Discounted CYO Subscription': 3},{},{'ASO Staff': 3},74.0,Male,Single,Graduate School,30022-1650,,,,,
115250,False,3,6,3,566.0,188.66666666666663,222.0,112.0,232.0,283.0,94.33333333333331,FY24,False,True,False,2024-04-20,2024-06-07,14.0,14.0,9.0,19.0,{'Single Ticket': 3},{},{'Single Ticket': 3},{'online': 3},68.0,Male,Single,Graduate School,30033-1332,,,,,
115987,False,12,24,12,1106.0,92.16666666666669,93.0,90.0,94.0,553.0,46.083333333333336,"FY23, FY24",True,True,True,2022-05-02,2024-04-17,224.41666666666663,263.5,8.0,367.0,"{'Fixed Established Subscription 6 Concert': 11, 'Fixed Musician Subscription 18 Concert': 1}","{'Fixed Established Subscription 6 Concert': 5, 'Fixed Musician Subscription 18 Concert': 1}",{'Fixed Established Subscription 6 Concert': 6},"{'ASO Staff': 8, 'onlin': 4}",99.0,Male,Married,Graduate School,30033,30.0,12.0,18.0,0.6296296296296297,2.0
116119,False,14,27,14,1233.0,88.07142857142857,90.0,46.0,150.0,640.0,45.714285714285715,"FY23, FY24",True,True,True,2022-07-28,2023-10-25,204.71428571428572,213.5,3.0,390.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'ASO Staff': 14},82.0,Male,Married,Graduate School,30328-1103,12.0,12.0,0.0,1.0,1.0
116526,False,12,24,12,787.0,65.58333333333333,66.0,46.0,69.0,393.5,32.791666666666664,"FY23, FY24",True,True,True,2022-03-30,2024-04-27,198.91666666666663,176.0,3.0,437.0,{'Fixed Established Subscription 6 Concert': 12},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},"{'online': 6, 'onlin': 5, 'ASO Staff': 1}",82.0,Male,Married,Graduate School,30068,12.0,12.0,0.0,1.0,1.0
116581,False,2,4,2,312.0,156.0,156.0,152.0,160.0,156.0,78.0,"FY23, FY24",True,True,True,2023-05-01,2023-09-22,8.0,8.0,3.0,13.0,{'Single Ticket': 2},{'Single Ticket': 1},{'Single Ticket': 1},{'ASO Staff': 2},74.0,Male,Married,College,30338-3724,,,,,
116735,False,46,91,45,7564.5,164.44565217391303,162.0,103.0,170.0,3833.75,83.34239130434783,"FY23, FY24",True,True,True,2022-04-29,2024-04-10,252.41304347826087,272.0,0.0,405.0,"{'Fixed Established Subscription 24 Concert': 45, 'Single Ticket': 1}","{'Fixed Established Subscription 24 Concert': 23, 'Single Ticket': 1}",{'Fixed Established Subscription 24 Concert': 22},"{'ASO Staff': 45, 'online': 1}",50.0,Male,Married,High School,30309,48.0,44.0,4.0,0.9166666666666667,1.0
116856,False,7,13,7,397.0,56.714285714285715,56.0,46.0,71.0,234.0,33.42857142857143,"FY23, FY24",True,True,True,2022-05-04,2024-04-05,171.0,164.0,1.0,402.0,"{'Fixed Freshman Subscription 6 Concert': 6, 'Single Ticket': 1}",{'Fixed Freshman Subscription 6 Concert': 6},{'Single Ticket': 1},"{'ASO Staff': 6, 'online': 1}",80.0,Male,Married,Graduate School,30305,6.0,6.0,0.0,1.0,1.0
116999,False,2,4,2,286.0,143.0,143.0,80.0,206.0,143.0,71.5,FY23,True,False,False,2022-10-17,2023-01-13,17.5,17.5,2.0,33.0,{'Single Ticket': 2},{'Single Ticket': 2},{},{'online': 2},38.0,Male,Married,Graduate School,30327-1509,,,,,
117131,False,14,28,14,1280.0,91.42857142857144,92.0,46.0,150.0,640.0,45.714285714285715,"FY23, FY24",True,True,True,2022-07-28,2023-10-25,221.0,213.5,52.0,389.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'ASO Staff': 14},88.0,Male,Single,College,30326,12.0,12.0,0.0,1.0,1.0
117164,False,28,52,24,2539.0,90.67857142857144,88.0,44.0,156.0,1373.0,49.035714285714285,"FY23, FY24",True,True,True,2022-08-04,2024-03-30,106.92857142857144,64.0,0.0,408.0,"{'Fixed Established Subscription 12 Concert': 26, 'Single Ticket': 2}","{'Fixed Established Subscription 12 Concert': 14, 'Single Ticket': 1}","{'Fixed Established Subscription 12 Concert': 12, 'Single Ticket': 1}","{'online': 13, 'onlin': 11, 'ASO Staff': 4}",76.0,Male,Married,College,30309,24.0,23.0,1.0,0.9583333333333333,1.0
117263,False,6,12,6,672.0,112.0,112.0,112.0,112.0,336.0,56.0,FY23,True,False,False,2022-04-19,2022-11-28,266.6666666666667,287.5,13.0,417.0,{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},{},"{'online': 5, 'ASO Staff': 1}",36.0,Male,Married,High School,30338,6.0,6.0,0.0,1.0,1.0
117296,False,13,24,12,276.0,21.23076923076923,23.0,11.5,23.0,149.5,11.5,FY24,False,True,False,2023-04-06,2024-03-01,273.0,294.0,20.0,434.0,{'Fixed Freshman Subscription 12 Concert': 13},{},{'Fixed Freshman Subscription 12 Concert': 13},"{'ASO Staff': 9, 'onlin': 4}",60.0,Male,Married,Graduate School,30328,12.0,12.0,0.0,1.0,1.0
117417,False,17,33,17,1646.0,96.82352941176472,94.0,50.0,150.0,848.0,49.88235294117647,"FY23, FY24",True,True,True,2022-04-26,2024-03-15,160.94117647058823,87.0,1.0,451.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 5}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 3}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 2}",{'ASO Staff': 17},72.0,Male,Single,Graduate School,30305-4343,12.0,12.0,0.0,1.0,1.0
117439,False,3,6,3,426.0,142.0,130.0,98.0,198.0,213.0,71.0,"FY23, FY24",True,True,True,2022-09-02,2023-09-19,53.333333333333336,36.0,0.0,124.0,{'Single Ticket': 3},{'Single Ticket': 2},{'Single Ticket': 1},"{'online': 2, 'ASO Staff': 1}",78.0,Male,Married,High School,30329,,,,,
117725,False,6,14,6,681.0,113.5,102.0,86.0,190.0,307.0,51.166666666666664,"FY23, FY24",True,True,True,2022-12-02,2024-02-20,34.666666666666664,22.5,10.0,81.0,{'Single Ticket': 6},{'Single Ticket': 1},{'Single Ticket': 5},{'online': 6},58.0,Female,Single,Graduate School,303063256,,,,,
118330,False,9,9,9,259.0,28.77777777777778,30.0,23.25,34.0,259.0,28.77777777777778,"FY23, FY24",True,True,True,2022-04-12,2024-02-22,184.66666666666663,180.0,2.0,437.0,"{'Fixed Sophomore  Subscription Sunday': 4, 'Fixed Freshman Subscription Sunday': 3, 'Fixed Freshman Subscription 6 Concert': 1, 'Single Ticket': 1}","{'Fixed Freshman Subscription Sunday': 3, 'Fixed Freshman Subscription 6 Concert': 1, 'Single Ticket': 1}",{'Fixed Sophomore  Subscription Sunday': 4},"{'ASO Staff': 8, 'online': 1}",76.0,Unknown,Married,Graduate School,30067-5288,14.0,8.0,6.0,0.6388888888888888,3.0
118616,False,2,7,2,621.0,310.5,310.5,206.0,415.0,186.0,93.0,"FY23, FY24",True,True,True,2022-09-24,2024-02-19,30.5,30.5,0.0,61.0,{'Single Ticket': 2},{'Single Ticket': 1},{'Single Ticket': 1},{'online': 2},50.0,Male,Married,College,30041,,,,,
119045,False,12,13,12,477.0,39.75,39.0,33.0,78.0,438.0,36.5,"FY23, FY24",True,True,True,2023-01-20,2024-02-20,56.416666666666664,50.5,5.0,120.0,{'Discounted CYO Subscription': 12},{'Discounted CYO Subscription': 5},{'Discounted CYO Subscription': 7},"{'onlin': 7, 'online': 5}",68.0,Male,Single,,302363908,,,,,
119111,False,16,38,15,3652.0,228.25,212.0,200.0,375.0,1610.0,100.625,"FY23, FY24",True,True,True,2022-04-04,2023-11-20,283.1875,279.5,10.0,451.0,"{'Fixed Established Subscription 6 Concert': 13, 'Single Ticket': 3}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 7, 'Single Ticket': 2}","{'online': 7, 'onlin': 6, 'ASO Staff': 3}",76.0,Male,Married,Graduate School,30305-2021,12.0,12.0,0.0,1.0,1.0
119166,False,20,30,15,1220.0,61.0,51.0,34.0,110.0,780.0,39.0,"FY23, FY24",True,True,True,2022-05-04,2024-01-18,221.9,237.5,2.0,375.0,"{'Fixed Established Subscription 6 Concert': 11, 'CYO Subscription': 7, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 11, 'Single Ticket': 2}",{'CYO Subscription': 7},"{'ASO Staff': 19, 'online': 1}",76.0,Female,Married,College,30312-3156,6.0,6.0,0.0,1.0,1.0
119221,False,5,5,4,513.0,102.6,102.75,102.0,102.75,513.0,102.6,FY23,True,False,False,2022-03-29,2022-06-29,213.4,194.0,85.0,446.0,"{'Fixed Established Subscription Sunday': 4, 'Single Ticket': 1}","{'Fixed Established Subscription Sunday': 4, 'Single Ticket': 1}",{},{'ASO Staff': 5},96.0,Female,Married,College,30305,4.0,4.0,0.0,1.0,1.0
119232,False,1,2,1,178.0,178.0,178.0,178.0,178.0,89.0,89.0,FY23,True,False,False,2022-12-13,2022-12-13,,,,,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},66.0,Female,Single,Graduate School,30308-2277,,,,,
119254,False,8,10,7,372.0,46.5,35.0,33.0,90.0,288.0,36.0,"FY23, FY24",True,True,True,2022-06-22,2024-05-01,49.125,35.0,8.0,108.0,"{'Single Ticket': 5, 'Discounted CYO Subscription': 3}","{'Single Ticket': 4, 'Discounted CYO Subscription': 3}",{'Single Ticket': 1},"{'online': 5, 'ASO Staff': 3}",74.0,Male,Married,College,30143,,,,,
119507,False,2,2,2,53.0,26.5,26.5,22.0,31.0,53.0,26.5,"FY23, FY24",True,True,True,2022-12-07,2023-11-14,4.0,4.0,3.0,5.0,"{'Wheelchair': 1, 'Single Ticket': 1}",{'Wheelchair': 1},{'Single Ticket': 1},{'ASO Staff': 2},78.0,Male,Married,Graduate School,30076-3371,,,,,
119826,False,21,21,18,1817.0,86.52380952380952,100.0,33.0,124.0,1817.0,86.52380952380952,"FY23, FY24",True,True,True,2022-05-05,2024-01-26,131.0,130.0,12.0,309.0,"{'Fixed Established Subscription 6 Concert': 12, 'Discounted CYO Subscription': 5, 'Single Ticket': 4}","{'Fixed Established Subscription 6 Concert': 6, 'Discounted CYO Subscription': 3, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 6, 'Discounted CYO Subscription': 2, 'Single Ticket': 2}",{'ASO Staff': 21},74.0,Male,Single,Graduate School,30075,12.0,12.0,0.0,1.0,1.0
119969,False,2,3,2,205.0,102.5,102.5,69.0,136.0,137.0,68.5,FY24,False,True,False,2023-08-04,2024-04-13,128.0,128.0,26.0,230.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},82.0,Female,Single,High School,30319,,,,,
119980,False,2,3,2,291.0,145.5,145.5,89.0,202.0,190.0,95.0,"FY23, FY24",True,True,True,2022-10-23,2023-10-05,66.0,66.0,66.0,66.0,{'Single Ticket': 2},{'Single Ticket': 1},{'Single Ticket': 1},"{'online': 1, 'ASO Staff': 1}",54.0,Male,Married,High School,30075-7808,,,,,
120156,False,13,13,13,1334.0,102.6153846153846,106.0,39.0,159.0,1334.0,102.6153846153846,"FY23, FY24",True,True,True,2022-05-13,2024-02-20,147.69230769230768,42.0,6.0,407.0,"{'Fixed Established Subscription 6 Concert': 11, 'Fixed Sophomore Subscription 6 Concert': 1, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 5, 'Fixed Sophomore Subscription 6 Concert': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'ASO Staff': 13},30.0,Male,Married,Graduate School,303263278,18.0,12.0,6.0,0.6666666666666666,2.0
120431,False,1,2,1,170.0,170.0,170.0,170.0,170.0,85.0,85.0,FY24,False,True,False,2023-12-02,2023-12-02,32.0,32.0,32.0,32.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},78.0,Male,Married,Graduate School,30363,,,,,
120519,False,8,16,8,672.0,84.0,84.0,68.0,100.0,336.0,42.0,"FY23, FY24",True,True,True,2022-09-02,2023-10-16,179.5,176.0,76.0,307.0,"{'CYO Subscription': 4, 'Fixed Sophomore  Subscription Sunday': 3, 'Fixed Upgrade Subscription Sunday': 1}",{'CYO Subscription': 4},"{'Fixed Sophomore  Subscription Sunday': 3, 'Fixed Upgrade Subscription Sunday': 1}",{'ASO Staff': 8},70.0,Female,Single,Graduate School,30307,8.0,4.0,4.0,0.5,2.0
120530,False,4,8,4,290.0,72.5,66.0,66.0,92.0,145.0,36.25,FY23,True,False,False,2022-09-30,2023-02-28,48.75,37.5,23.0,97.0,"{'Discounted CYO Subscription': 3, 'Single Ticket': 1}","{'Discounted CYO Subscription': 3, 'Single Ticket': 1}",{},"{'ASO Staff': 3, 'online': 1}",84.0,Male,Married,Graduate School,30329-4132,,,,,
120541,False,39,77,38,7012.0,179.7948717948718,182.0,82.0,318.0,3557.0,91.2051282051282,"FY23, FY24",True,True,True,2022-04-29,2024-01-23,171.53846153846155,160.0,4.0,409.0,"{'Fixed Established Subscription 18 Concert': 36, 'Single Ticket': 3}","{'Fixed Established Subscription 18 Concert': 18, 'Single Ticket': 1}","{'Fixed Established Subscription 18 Concert': 18, 'Single Ticket': 2}","{'ASO Staff': 30, 'online': 6, 'onlin': 3}",86.0,Male,Married,Graduate School,30319,36.0,36.0,0.0,1.0,1.0
120629,False,49,98,49,8286.0,169.10204081632654,170.0,162.0,318.0,4143.0,84.55102040816327,"FY23, FY24",True,True,True,2022-04-29,2023-05-03,291.85714285714283,301.0,148.0,414.0,"{'Fixed Established Subscription 24 Concert': 48, 'Single Ticket': 1}",{'Fixed Established Subscription 24 Concert': 24},"{'Fixed Established Subscription 24 Concert': 24, 'Single Ticket': 1}",{'ASO Staff': 49},68.0,Male,Single,Graduate School,30309-7613,48.0,48.0,0.0,1.0,1.0
120838,False,1,2,1,206.0,206.0,206.0,206.0,206.0,103.0,103.0,FY23,True,False,False,2022-12-18,2022-12-18,97.0,97.0,97.0,97.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},66.0,Female,Single,,30078-2782,,,,,
120871,False,1,2,1,110.0,110.0,110.0,110.0,110.0,55.0,55.0,FY24,False,True,False,2023-12-05,2023-12-05,29.0,29.0,29.0,29.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},62.0,Female,Married,Graduate School,303185333,,,,,
121355,False,16,16,14,548.0,34.25,33.5,23.0,67.0,548.0,34.25,"FY23, FY24",True,True,True,2022-04-07,2024-05-03,190.0625,200.0,0.0,392.0,"{'Fixed Freshman Subscription 6 Concert': 6, 'Fixed Sophomore Subscription 6 Concert': 6, 'Single Ticket': 4}","{'Fixed Freshman Subscription 6 Concert': 6, 'Single Ticket': 3}","{'Fixed Sophomore Subscription 6 Concert': 6, 'Single Ticket': 1}","{'ASO Staff': 14, 'online': 2}",78.0,Male,Single,,30002-1445,12.0,12.0,0.0,1.0,2.0
121432,False,6,12,6,540.0,90.0,90.0,90.0,90.0,270.0,45.0,FY23,True,False,False,2022-04-05,2022-04-05,307.1666666666667,311.5,186.0,410.0,{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},{},{'online': 6},72.0,Male,Married,,30342-2526,6.0,6.0,0.0,1.0,1.0
121476,False,11,11,11,418.0,38.0,35.5,35.5,45.0,418.0,38.0,"FY23, FY24",True,True,True,2022-03-24,2023-05-23,287.90909090909093,292.0,182.0,398.0,"{'Fixed Established Subscription 6 Concert': 6, 'CYO Subscription': 3, 'Single Ticket': 2}","{'CYO Subscription': 3, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'ASO Staff': 11},86.0,Male,Married,High School,30342,6.0,6.0,0.0,1.0,1.0
121652,False,5,10,4,402.0,80.4,66.0,51.0,153.0,201.0,40.2,FY23,True,False,False,2022-09-27,2023-04-27,21.4,9.0,5.0,78.0,"{'Discounted CYO Subscription': 3, 'Single Ticket': 2}","{'Discounted CYO Subscription': 3, 'Single Ticket': 2}",{},"{'ASO Staff': 3, 'online': 2}",70.0,Male,Single,High School,30068-3842,,,,,
121894,False,3,6,3,746.0,248.66666666666663,244.0,236.0,266.0,373.0,124.33333333333331,"FY23, FY24",True,True,True,2022-09-06,2023-09-22,91.66666666666669,58.0,33.0,184.0,{'Single Ticket': 3},{'Single Ticket': 1},{'Single Ticket': 2},{'ASO Staff': 3},86.0,Male,Married,Graduate School,30327,,,,,
121916,False,15,30,15,3164.0,210.93333333333337,218.0,142.0,318.0,1582.0,105.46666666666668,"FY23, FY24",True,True,True,2022-06-13,2023-03-21,266.93333333333334,240.0,101.0,436.0,"{'CYO Subscription': 13, 'Single Ticket': 2}","{'CYO Subscription': 6, 'Single Ticket': 1}","{'CYO Subscription': 7, 'Single Ticket': 1}",{'ASO Staff': 15},82.0,Male,Married,High School,30342,,,,,
122114,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-03-01,2024-03-01,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},74.0,Male,Married,Graduate School,30324-2731,,,,,
122125,False,17,28,14,875.0,51.47058823529411,33.0,31.0,159.0,603.0,35.470588235294116,"FY23, FY24",True,True,True,2022-09-16,2024-04-23,125.6470588235294,92.0,1.0,385.0,"{'Fixed Sophomore Subscription 6 Concert': 6, 'Single Ticket': 5, 'Discounted CYO Subscription': 5, 'CYO Subscription': 1}","{'Discounted CYO Subscription': 5, 'Single Ticket': 2}","{'Fixed Sophomore Subscription 6 Concert': 6, 'Single Ticket': 3, 'CYO Subscription': 1}","{'ASO Staff': 13, 'online': 2, 'onlin': 2}",78.0,Female,Married,,30087,6.0,6.0,0.0,1.0,1.0
123126,False,11,30,10,1086.0,98.72727272727272,102.0,34.0,118.5,396.0,36.0,"FY23, FY24",True,True,True,2022-05-18,2023-04-21,269.6363636363636,309.0,66.0,422.0,"{'Fixed Established Subscription 6 Concert': 7, 'Fixed Established Subscription Sunday': 4}",{'Fixed Established Subscription 6 Concert': 7},{'Fixed Established Subscription Sunday': 4},{'ASO Staff': 11},76.0,Male,Single,,30214,10.0,10.0,0.0,1.0,2.0
123423,False,14,49,13,2250.0,160.71428571428572,180.0,50.0,188.0,643.0,45.92857142857143,"FY23, FY24",True,True,True,2022-05-23,2024-01-19,205.42857142857144,230.5,6.0,437.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 2}",{'Fixed Established Subscription 6 Concert': 6},{'ASO Staff': 14},68.0,Male,Married,Graduate School,30312,12.0,12.0,0.0,1.0,1.0
123489,False,1,2,1,118.0,118.0,118.0,118.0,118.0,59.0,59.0,FY23,True,False,False,2022-12-28,2022-12-28,18.0,18.0,18.0,18.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'ASO Staff': 1},66.0,Female,Single,Graduate School,30306-3546,,,,,
123742,False,6,8,6,465.0,77.5,43.0,38.0,166.0,315.0,52.5,"FY23, FY24",True,True,True,2023-02-08,2024-06-09,3.3333333333333335,2.0,0.0,8.0,{'Single Ticket': 6},{'Single Ticket': 3},{'Single Ticket': 3},{'online': 6},72.0,Male,Single,Graduate School,30305,,,,,
123819,False,24,24,24,936.0,39.0,39.0,39.0,39.0,936.0,39.0,FY23,True,False,False,2022-04-28,2022-04-28,288.5,294.0,147.0,413.0,{'Fixed Established Subscription 24 Concert': 24},{'Fixed Established Subscription 24 Concert': 24},{},{'online': 24},90.0,Male,Married,High School,30319,24.0,24.0,0.0,1.0,1.0
124996,False,7,14,7,482.0,68.85714285714286,68.0,68.0,71.0,241.0,34.42857142857143,"FY23, FY24",True,True,True,2022-05-27,2024-01-10,142.42857142857142,71.0,4.0,342.0,{'Fixed Established Subscription 6 Concert': 7},{'Fixed Established Subscription 6 Concert': 5},{'Fixed Established Subscription 6 Concert': 2},"{'online': 4, 'ASO Staff': 2, 'onlin': 1}",74.0,Male,Married,High School,30265,12.0,7.0,5.0,0.5833333333333334,1.0
125018,False,1,1,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,FY24,False,True,False,2024-05-01,2024-05-01,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},66.0,Male,Single,College,30309,,,,,
125062,False,12,24,12,834.0,69.5,69.5,68.0,71.0,417.0,34.75,"FY23, FY24",True,True,True,2022-06-14,2024-02-22,185.5,188.0,2.0,365.0,{'Fixed Established Subscription 6 Concert': 12},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},"{'ASO Staff': 9, 'online': 3}",84.0,Male,Married,High School,30033,12.0,12.0,0.0,1.0,1.0
125073,False,13,26,13,1302.0,100.15384615384616,94.0,90.0,198.0,651.0,50.07692307692308,"FY23, FY24",True,True,True,2022-04-21,2023-07-17,236.07692307692307,238.0,43.0,420.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 1}",{'Fixed Established Subscription 6 Concert': 6},"{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'ASO Staff': 13},92.0,Male,Married,Graduate School,30305,12.0,12.0,0.0,1.0,1.0
125150,False,1,2,1,118.0,118.0,118.0,118.0,118.0,59.0,59.0,FY23,True,False,False,2023-01-18,2023-01-18,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'ASO Staff': 1},88.0,Male,Married,Graduate School,30305-2973,,,,,
125436,False,1,4,1,116.0,116.0,116.0,116.0,116.0,29.0,29.0,FY23,True,False,False,2022-10-08,2022-10-08,,,,,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},62.0,Male,Married,College,300682504,,,,,
125733,False,2,3,2,178.0,89.0,89.0,64.0,114.0,121.0,60.5,FY24,False,True,False,2023-11-09,2023-11-17,14.0,14.0,0.0,28.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'ASO Staff': 2},66.0,Male,Married,Graduate School,30030-1813,,,,,
125909,False,7,13,7,360.0,51.42857142857143,48.0,48.0,72.0,216.0,30.857142857142858,"FY23, FY24",True,True,True,2022-06-25,2024-02-26,258.85714285714283,302.0,89.0,400.0,"{'Fixed Freshman Subscription 6 Concert': 6, 'Single Ticket': 1}",{'Single Ticket': 1},{'Fixed Freshman Subscription 6 Concert': 6},"{'ASO Staff': 6, 'online': 1}",78.0,Female,Married,High School,30342,6.0,6.0,0.0,1.0,1.0
126041,False,12,12,12,270.0,22.5,22.5,22.0,23.0,270.0,22.5,"FY23, FY24",True,True,True,2022-04-25,2023-04-21,302.0833333333333,318.0,173.0,414.0,{'Fixed Established Subscription 6 Concert': 12},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},"{'online': 6, 'onlin': 6}",76.0,Male,Married,Graduate School,30068-4055,12.0,12.0,0.0,1.0,1.0
126228,False,13,26,13,2822.0,217.07692307692307,218.0,150.0,248.0,1411.0,108.53846153846152,"FY23, FY24",True,True,True,2022-04-22,2023-04-14,312.84615384615387,337.0,170.0,429.0,"{'CYO Subscription': 12, 'Single Ticket': 1}",{'CYO Subscription': 5},"{'CYO Subscription': 7, 'Single Ticket': 1}",{'ASO Staff': 13},90.0,Male,Single,Graduate School,30033-1336,,,,,
