acct_id,category,attrib_name,attrib_value
129099,LA Group B: Household Demographics,HH Marital Status,Single
129099,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
129363,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
129363,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
129363,LA Group B: Household Demographics,HH Marital Status,Single
129561,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
129561,LA Group B: Household Demographics,HH Marital Status,Single
129561,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
129561,LA Group H: Education Demographics,Input Ind - Education,College
129583,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
129583,LA Group B: Household Demographics,HH Marital Status,Single
129583,LA Group H: Education Demographics,Input Ind - Education,College
129583,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
130067,LA Group H: Education Demographics,Input Ind - Education,College
130067,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
130067,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
130067,LA Group B: Household Demographics,HH Marital Status,Married
130243,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
130243,LA Group B: Household Demographics,HH Marital Status,Married
130243,LA Group H: Education Demographics,Input Ind - Education,High School
130243,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
130738,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
130738,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
130738,LA Group H: Education Demographics,Input Ind - Education,College
130738,LA Group B: Household Demographics,HH Marital Status,Married
130826,LA Group H: Education Demographics,Input Ind - Education,College
130826,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
130826,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
130826,LA Group B: Household Demographics,HH Marital Status,Single
130881,LA Group B: Household Demographics,HH Marital Status,Married
130881,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
130881,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
130881,LA Group H: Education Demographics,Input Ind - Education,High School
132454,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
132454,LA Group H: Education Demographics,Input Ind - Education,College
132454,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,86
132454,LA Group B: Household Demographics,HH Marital Status,Married
133378,LA Group H: Education Demographics,Input Ind - Education,College
133378,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,86
133378,LA Group B: Household Demographics,HH Marital Status,Married
133378,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
133653,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
133653,LA Group H: Education Demographics,Input Ind - Education,Graduate School
133653,LA Group B: Household Demographics,HH Marital Status,Single
133653,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
134159,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
134159,LA Group H: Education Demographics,Input Ind - Education,High School
134159,LA Group B: Household Demographics,HH Marital Status,Married
134159,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
134456,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
134456,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
134456,LA Group H: Education Demographics,Input Ind - Education,College
134456,LA Group B: Household Demographics,HH Marital Status,Married
134544,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
134544,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
134544,LA Group B: Household Demographics,HH Marital Status,Single
134544,LA Group H: Education Demographics,Input Ind - Education,Graduate School
134577,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
134577,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
134577,LA Group B: Household Demographics,HH Marital Status,Single
134577,LA Group H: Education Demographics,Input Ind - Education,College
135270,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
135270,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
135270,LA Group B: Household Demographics,HH Marital Status,Single
135336,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
135336,LA Group B: Household Demographics,HH Marital Status,Married
135336,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
135402,LA Group H: Education Demographics,Input Ind - Education,Graduate School
135402,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
135402,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
135402,LA Group B: Household Demographics,HH Marital Status,Married
136777,LA Group B: Household Demographics,HH Marital Status,Single
136777,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
136777,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
136777,LA Group H: Education Demographics,Input Ind - Education,College
136898,LA Group B: Household Demographics,HH Marital Status,Single
136898,LA Group H: Education Demographics,Input Ind - Education,College
136898,LA Group H: Education Demographics,Input Ind - Education,College
136898,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
136898,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
136898,LA Group B: Household Demographics,HH Marital Status,Single
136898,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
136898,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
137811,LA Group B: Household Demographics,HH Marital Status,Married
137811,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
137811,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
137811,LA Group H: Education Demographics,Input Ind - Education,College
138218,LA Group H: Education Demographics,Input Ind - Education,Graduate School
138218,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
138218,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
138218,LA Group B: Household Demographics,HH Marital Status,Married
139120,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
139120,LA Group B: Household Demographics,HH Marital Status,Married
139120,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
139175,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
139175,LA Group B: Household Demographics,HH Marital Status,Single
139175,LA Group H: Education Demographics,Input Ind - Education,Graduate School
139175,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
139824,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
139824,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
139824,LA Group H: Education Demographics,Input Ind - Education,College
139824,LA Group B: Household Demographics,HH Marital Status,Single
139923,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
139923,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
139923,LA Group H: Education Demographics,Input Ind - Education,High School
139923,LA Group B: Household Demographics,HH Marital Status,Married
140341,LA Group H: Education Demographics,Input Ind - Education,Graduate School
140341,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
140341,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
140341,LA Group B: Household Demographics,HH Marital Status,Single
140583,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
140583,LA Group B: Household Demographics,HH Marital Status,Married
140583,LA Group H: Education Demographics,Input Ind - Education,Graduate School
140583,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
140682,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
140682,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,96
140682,LA Group B: Household Demographics,HH Marital Status,Married
140682,LA Group H: Education Demographics,Input Ind - Education,Graduate School
141023,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
141023,LA Group H: Education Demographics,Input Ind - Education,Graduate School
141023,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
141023,LA Group B: Household Demographics,HH Marital Status,Single
141210,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
141210,LA Group H: Education Demographics,Input Ind - Education,High School
141210,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
141210,LA Group B: Household Demographics,HH Marital Status,Married
141815,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
141815,LA Group B: Household Demographics,HH Marital Status,Married
141815,LA Group H: Education Demographics,Input Ind - Education,College
141815,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
141881,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
141881,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,99
141881,LA Group H: Education Demographics,Input Ind - Education,Graduate School
141881,LA Group B: Household Demographics,HH Marital Status,Married
142365,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,92
142365,LA Group B: Household Demographics,HH Marital Status,Married
142365,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
142365,LA Group H: Education Demographics,Input Ind - Education,Graduate School
142442,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
142442,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
142442,LA Group B: Household Demographics,HH Marital Status,Single
142706,LA Group H: Education Demographics,Input Ind - Education,Graduate School
142706,LA Group B: Household Demographics,HH Marital Status,Married
142706,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
142706,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
142827,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
142827,LA Group B: Household Demographics,HH Marital Status,Married
142827,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
142827,LA Group H: Education Demographics,Input Ind - Education,College
142838,LA Group B: Household Demographics,HH Marital Status,Single
142838,LA Group H: Education Demographics,Input Ind - Education,Graduate School
142838,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
142838,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
143091,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
143091,LA Group B: Household Demographics,HH Marital Status,Single
143091,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
143091,LA Group H: Education Demographics,Input Ind - Education,College
143223,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,99
143223,LA Group H: Education Demographics,Input Ind - Education,Graduate School
143223,LA Group B: Household Demographics,HH Marital Status,Married
143223,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
143245,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,86
143245,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
143245,LA Group B: Household Demographics,HH Marital Status,Single
143245,LA Group H: Education Demographics,Input Ind - Education,High School
143454,LA Group B: Household Demographics,HH Marital Status,Single
143454,LA Group H: Education Demographics,Input Ind - Education,Graduate School
143454,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
143454,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
143630,LA Group B: Household Demographics,HH Marital Status,Single
143630,LA Group H: Education Demographics,Input Ind - Education,College
143630,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
143630,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
144565,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
144565,LA Group B: Household Demographics,HH Marital Status,Married
144565,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
144565,LA Group H: Education Demographics,Input Ind - Education,College
144587,LA Group H: Education Demographics,Input Ind - Education,Graduate School
144587,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
144587,LA Group B: Household Demographics,HH Marital Status,Single
144587,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
144829,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
144829,LA Group H: Education Demographics,Input Ind - Education,Graduate School
144829,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
144829,LA Group B: Household Demographics,HH Marital Status,Married
145082,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
145082,LA Group B: Household Demographics,HH Marital Status,Single
145082,LA Group H: Education Demographics,Input Ind - Education,Graduate School
145082,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
145621,LA Group H: Education Demographics,Input Ind - Education,High School
145621,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
145621,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
145621,LA Group B: Household Demographics,HH Marital Status,Married
145687,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
145687,LA Group H: Education Demographics,Input Ind - Education,College
145687,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
145687,LA Group B: Household Demographics,HH Marital Status,Single
145830,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
145830,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,86
145830,LA Group B: Household Demographics,HH Marital Status,Married
145830,LA Group H: Education Demographics,Input Ind - Education,High School
146083,LA Group H: Education Demographics,Input Ind - Education,Graduate School
146083,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
146083,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
146083,LA Group B: Household Demographics,HH Marital Status,Married
